latitude,longitude,GEOID,County,State_Abbrev,Geo_ID,closest_plant,distance,plant_capacity
43.6738441803,-93.3488158578,27047,Freeborn County,MN,0500000US27047,Prairie Island Nuclear Generating Plant,74.0,1186.2
44.4096825746,-92.7229029989,27049,Goodhue County,MN,0500000US27049,Prairie Island Nuclear Generating Plant,15.0,1186.2
45.934046167,-96.0121840981,27051,Grant County,MN,0500000US27051,Monticello Nuclear Generating Plant,112.0,685.0
45.0045756364,-93.4768864968,27053,Hennepin County,MN,0500000US27053,Monticello Nuclear Generating Plant,29.0,685.0
43.6714440477,-91.4928319425,27055,Houston County,MN,0500000US27055,Prairie Island Nuclear Generating Plant,87.0,1186.2
47.108629802,-94.9166206034,27057,Hubbard County,MN,0500000US27057,Monticello Nuclear Generating Plant,133.0,685.0
45.5614793413,-93.2951672181,27059,Isanti County,MN,0500000US27059,Monticello Nuclear Generating Plant,31.0,685.0
47.5095252347,-93.6320085311,27061,Itasca County,MN,0500000US27061,Monticello Nuclear Generating Plant,151.0,685.0
43.6741733017,-95.1541129519,27063,Jackson County,MN,0500000US27063,Monticello Nuclear Generating Plant,131.0,685.0
45.9452167902,-93.2934250568,27065,Kanabec County,MN,0500000US27065,Monticello Nuclear Generating Plant,50.0,685.0
45.1523823451,-95.0047424624,27067,Kandiyohi County,MN,0500000US27067,Monticello Nuclear Generating Plant,58.0,685.0
48.7766295653,-96.7828440349,27069,Kittson County,MN,0500000US27069,Monticello Nuclear Generating Plant,275.0,685.0
48.2452683995,-93.7833663013,27071,Koochiching County,MN,0500000US27071,Monticello Nuclear Generating Plant,201.0,685.0
44.995486929,-96.1734786585,27073,Lac qui Parle County,MN,0500000US27073,Monticello Nuclear Generating Plant,116.0,685.0
47.5231709536,-91.4088486044,27075,Lake County,MN,0500000US27075,Monticello Nuclear Generating Plant,191.0,685.0
48.771256978,-94.9045482536,27077,Lake of the Woods County,MN,0500000US27077,Monticello Nuclear Generating Plant,243.0,685.0
44.3714339354,-93.7300728963,27079,Le Sueur County,MN,0500000US27079,Prairie Island Nuclear Generating Plant,57.0,1186.2
44.4125964168,-96.2670873079,27081,Lincoln County,MN,0500000US27081,Monticello Nuclear Generating Plant,134.0,685.0
44.4134915893,-95.8389749015,27083,Lyon County,MN,0500000US27083,Monticello Nuclear Generating Plant,116.0,685.0
44.8235439383,-94.2724202106,27085,McLeod County,MN,0500000US27085,Monticello Nuclear Generating Plant,41.0,685.0
47.3252360192,-95.8090496343,27087,Mahnomen County,MN,0500000US27087,Monticello Nuclear Generating Plant,166.0,685.0
48.3581259624,-96.3684743899,27089,Marshall County,MN,0500000US27089,Monticello Nuclear Generating Plant,240.0,685.0
43.6743620902,-94.551070329,27091,Martin County,MN,0500000US27091,Prairie Island Nuclear Generating Plant,115.0,1186.2
45.1231152442,-94.5273094656,27093,Meeker County,MN,0500000US27093,Monticello Nuclear Generating Plant,36.0,685.0
45.9380407246,-93.630083459,27095,Mille Lacs County,MN,0500000US27095,Monticello Nuclear Generating Plant,43.0,685.0
46.0126176925,-94.2684153059,27097,Morrison County,MN,0500000US27097,Monticello Nuclear Generating Plant,51.0,685.0
43.6714700417,-92.7525135871,27099,Mower County,MN,0500000US27099,Prairie Island Nuclear Generating Plant,66.0,1186.2
44.0221214974,-95.7632758339,27101,Murray County,MN,0500000US27101,Monticello Nuclear Generating Plant,131.0,685.0
44.3498776053,-94.2473892814,27103,Nicollet County,MN,0500000US27103,Monticello Nuclear Generating Plant,71.0,685.0
43.6742397821,-95.7533863657,27105,Nobles County,MN,0500000US27105,Monticello Nuclear Generating Plant,148.0,685.0
47.3264761642,-96.4552777398,27107,Norman County,MN,0500000US27107,Monticello Nuclear Generating Plant,185.0,685.0
44.0037525074,-92.401770932,27109,Olmsted County,MN,0500000US27109,Prairie Island Nuclear Generating Plant,44.0,1186.2
46.4087959622,-95.7080021514,27111,Otter Tail County,MN,0500000US27111,Monticello Nuclear Generating Plant,116.0,685.0
48.0662320513,-96.0366682912,27113,Pennington County,MN,0500000US27113,Monticello Nuclear Generating Plant,215.0,685.0
46.120767065,-92.7412705154,27115,Pine County,MN,0500000US27115,Monticello Nuclear Generating Plant,76.0,685.0
44.0229951536,-96.2586448321,27117,Pipestone County,MN,0500000US27117,Monticello Nuclear Generating Plant,149.0,685.0
47.773853549,-96.4018033447,27119,Polk County,MN,0500000US27119,Monticello Nuclear Generating Plant,208.0,685.0
45.5860205994,-95.4444821595,27121,Pope County,MN,0500000US27121,Monticello Nuclear Generating Plant,79.0,685.0
45.0170541432,-93.099606274,27123,Ramsey County,MN,0500000US27123,Prairie Island Nuclear Generating Plant,36.0,1186.2
47.8716944124,-96.0953033903,27125,Red Lake County,MN,0500000US27125,Monticello Nuclear Generating Plant,205.0,685.0
44.4036612077,-95.2538341808,27127,Redwood County,MN,0500000US27127,Monticello Nuclear Generating Plant,94.0,685.0
44.7268149012,-94.9471503059,27129,Renville County,MN,0500000US27129,Monticello Nuclear Generating Plant,68.0,685.0
44.3542643029,-93.2966783051,27131,Rice County,MN,0500000US27131,Prairie Island Nuclear Generating Plant,38.0,1186.2
43.6746303972,-96.2532076471,27133,Rock County,MN,0500000US27133,Monticello Nuclear Generating Plant,165.0,685.0
48.7751394251,-95.8108171586,27135,Roseau County,MN,0500000US27135,Monticello Nuclear Generating Plant,255.0,685.0
47.589861371,-92.4614657054,27137,St. Louis County,MN,0500000US27137,Monticello Nuclear Generating Plant,169.0,685.0
44.6484737252,-93.5358982367,27139,Scott County,MN,0500000US27139,Prairie Island Nuclear Generating Plant,44.0,1186.2
45.4439531217,-93.7745948671,27141,Sherburne County,MN,0500000US27141,Monticello Nuclear Generating Plant,8.0,685.0
44.5794783729,-94.2321420772,27143,Sibley County,MN,0500000US27143,Monticello Nuclear Generating Plant,55.0,685.0
45.5521529589,-94.6130114109,27145,Stearns County,MN,0500000US27145,Monticello Nuclear Generating Plant,40.0,685.0
44.022343746,-93.2260411098,27147,Steele County,MN,0500000US27147,Prairie Island Nuclear Generating Plant,51.0,1186.2
45.5861252834,-96.0003022919,27149,Stevens County,MN,0500000US27149,Monticello Nuclear Generating Plant,106.0,685.0
45.2827261064,-95.68142838,27151,Swift County,MN,0500000US27151,Monticello Nuclear Generating Plant,89.0,685.0
46.0706237641,-94.8975993632,27153,Todd County,MN,0500000US27153,Monticello Nuclear Generating Plant,72.0,685.0
45.7721844848,-96.4716413553,27155,Traverse County,MN,0500000US27155,Monticello Nuclear Generating Plant,130.0,685.0
44.2842861611,-92.2302602596,27157,Wabasha County,MN,0500000US27157,Prairie Island Nuclear Generating Plant,31.0,1186.2
46.5857615606,-94.9694078336,27159,Wadena County,MN,0500000US27159,Monticello Nuclear Generating Plant,102.0,685.0
44.0221236545,-93.5872832229,27161,Waseca County,MN,0500000US27161,Prairie Island Nuclear Generating Plant,63.0,1186.2
45.0387533824,-92.883969287,27163,Washington County,MN,0500000US27163,Prairie Island Nuclear Generating Plant,31.0,1186.2
43.9784278928,-94.6140606084,27165,Watonwan County,MN,0500000US27165,Monticello Nuclear Generating Plant,101.0,685.0
46.3570765653,-96.4683496086,27167,Wilkin County,MN,0500000US27167,Monticello Nuclear Generating Plant,145.0,685.0
43.9868496601,-91.779129433,27169,Winona County,MN,0500000US27169,Prairie Island Nuclear Generating Plant,61.0,1186.2
45.1739317274,-93.9630531168,27171,Wright County,MN,0500000US27171,Monticello Nuclear Generating Plant,12.0,685.0
44.7162497148,-95.8683593995,27173,Yellow Medicine County,MN,0500000US27173,Monticello Nuclear Generating Plant,107.0,685.0
31.482942855,-91.3534982605,28001,Adams County,MS,0500000US28001,Grand Gulf Nuclear Station,40.0,1440.0
34.8807714578,-88.5802645599,28003,Alcorn County,MS,0500000US28003,Browns Ferry Nuclear Plant,84.0,3567.5
31.1743965268,-90.8044314871,28005,Amite County,MS,0500000US28005,River Bend Station,43.0,1035.9
33.0862934726,-89.5815415958,28007,Attala County,MS,0500000US28007,Grand Gulf Nuclear Station,113.0,1440.0
34.8172864604,-89.1884754842,28009,Benton County,MS,0500000US28009,Browns Ferry Nuclear Plant,118.0,3567.5
33.7955389816,-90.8804009104,28011,Bolivar County,MS,0500000US28011,Grand Gulf Nuclear Station,124.0,1440.0
33.9364500127,-89.336445157,28013,Calhoun County,MS,0500000US28013,Browns Ferry Nuclear Plant,137.0,3567.5
33.4485258506,-89.9201976988,28015,Carroll County,MS,0500000US28015,Grand Gulf Nuclear Station,119.0,1440.0
33.9207998598,-88.9478637891,28017,Chickasaw County,MS,0500000US28017,Browns Ferry Nuclear Plant,118.0,3567.5
33.347307069,-89.2483811971,28019,Choctaw County,MS,0500000US28019,Grand Gulf Nuclear Station,140.0,1440.0
31.9736926021,-90.9118133348,28021,Claiborne County,MS,0500000US28021,Grand Gulf Nuclear Station,8.0,1440.0
32.0414016703,-88.6894044448,28023,Clarke County,MS,0500000US28023,Grand Gulf Nuclear Station,138.0,1440.0
33.6556666121,-88.7815761672,28025,Clay County,MS,0500000US28025,Browns Ferry Nuclear Plant,119.0,3567.5
34.2291655931,-90.602687016,28027,Coahoma County,MS,0500000US28027,Grand Gulf Nuclear Station,156.0,1440.0
31.8692373987,-90.448798677,28029,Copiah County,MS,0500000US28029,Grand Gulf Nuclear Station,36.0,1440.0
31.6332182103,-89.5526288201,28031,Covington County,MS,0500000US28031,Grand Gulf Nuclear Station,92.0,1440.0
34.8753989481,-89.9917699831,28033,DeSoto County,MS,0500000US28033,Browns Ferry Nuclear Plant,163.0,3567.5
31.1888694049,-89.2578597971,28035,Forrest County,MS,0500000US28035,Waterford Steam Electric Station,110.0,1199.8
31.477145332,-90.8978501232,28037,Franklin County,MS,0500000US28037,Grand Gulf Nuclear Station,38.0,1440.0
30.8626068236,-88.6440346093,28039,George County,MS,0500000US28039,Waterford Steam Electric Station,124.0,1199.8
31.2142247537,-88.6391629414,28041,Greene County,MS,0500000US28041,Waterford Steam Electric Station,138.0,1199.8
33.7699538621,-89.8020061532,28043,Grenada County,MS,0500000US28043,Grand Gulf Nuclear Station,142.0,1440.0
30.3937798122,-89.4745620917,28045,Hancock County,MS,0500000US28045,Waterford Steam Electric Station,66.0,1199.8
30.4160496685,-89.081642685,28047,Harrison County,MS,0500000US28047,Waterford Steam Electric Station,88.0,1199.8
32.2667019192,-90.4428211702,28049,Hinds County,MS,0500000US28049,Grand Gulf Nuclear Station,40.0,1440.0
33.1235144947,-90.0920506122,28051,Holmes County,MS,0500000US28051,Grand Gulf Nuclear Station,95.0,1440.0
33.12869729,-90.5266210224,28053,Humphreys County,MS,0500000US28053,Grand Gulf Nuclear Station,83.0,1440.0
32.7413905566,-90.9892124114,28055,Issaquena County,MS,0500000US28055,Grand Gulf Nuclear Station,51.0,1440.0
34.2799867489,-88.3613228409,28057,Itawamba County,MS,0500000US28057,Browns Ferry Nuclear Plant,77.0,3567.5
30.4628875802,-88.6228415765,28059,Jackson County,MS,0500000US28059,Waterford Steam Electric Station,115.0,1199.8
32.0191127391,-89.1188598215,28061,Jasper County,MS,0500000US28061,Grand Gulf Nuclear Station,113.0,1440.0
31.7342053896,-91.0371787166,28063,Jefferson County,MS,0500000US28063,Grand Gulf Nuclear Station,19.0,1440.0
31.5696411088,-89.8230024414,28065,Jefferson Davis County,MS,0500000US28065,Grand Gulf Nuclear Station,78.0,1440.0
31.6225588057,-89.1687933116,28067,Jones County,MS,0500000US28067,Grand Gulf Nuclear Station,113.0,1440.0
32.7545579307,-88.6411594239,28069,Kemper County,MS,0500000US28069,Grand Gulf Nuclear Station,150.0,1440.0
34.356757808,-89.4849192699,28071,Lafayette County,MS,0500000US28071,Browns Ferry Nuclear Plant,137.0,3567.5
31.2060330455,-89.5086725366,28073,Lamar County,MS,0500000US28073,Waterford Steam Electric Station,101.0,1199.8
32.4042861987,-88.662541529,28075,Lauderdale County,MS,0500000US28075,Grand Gulf Nuclear Station,142.0,1440.0
31.5502158141,-90.1069711692,28077,Lawrence County,MS,0500000US28077,Grand Gulf Nuclear Station,64.0,1440.0
32.7535170026,-89.5240158465,28079,Leake County,MS,0500000US28079,Grand Gulf Nuclear Station,103.0,1440.0
34.2898880686,-88.6804161511,28081,Lee County,MS,0500000US28081,Browns Ferry Nuclear Plant,93.0,3567.5
33.5505241007,-90.3010646863,28083,Leflore County,MS,0500000US28083,Grand Gulf Nuclear Station,115.0,1440.0
31.5323843939,-90.4539712434,28085,Lincoln County,MS,0500000US28085,Grand Gulf Nuclear Station,48.0,1440.0
33.4729092689,-88.4433134871,28087,Lowndes County,MS,0500000US28087,Browns Ferry Nuclear Plant,114.0,3567.5
32.6347102394,-90.0337143493,28089,Madison County,MS,0500000US28089,Grand Gulf Nuclear Station,73.0,1440.0
31.2308171304,-89.8224429891,28091,Marion County,MS,0500000US28091,Grand Gulf Nuclear Station,90.0,1440.0
34.7622655092,-89.503056435,28093,Marshall County,MS,0500000US28093,Browns Ferry Nuclear Plant,135.0,3567.5
33.8922415035,-88.4804669083,28095,Monroe County,MS,0500000US28095,Browns Ferry Nuclear Plant,96.0,3567.5
33.4941024198,-89.6163956957,28097,Montgomery County,MS,0500000US28097,Grand Gulf Nuclear Station,132.0,1440.0
32.7534965705,-89.1175728285,28099,Neshoba County,MS,0500000US28099,Grand Gulf Nuclear Station,124.0,1440.0
32.4002323469,-89.1188085187,28101,Newton County,MS,0500000US28101,Grand Gulf Nuclear Station,116.0,1440.0
33.110112782,-88.5698161858,28103,Noxubee County,MS,0500000US28103,Browns Ferry Nuclear Plant,138.0,3567.5
33.4249531354,-88.8793051624,28105,Oktibbeha County,MS,0500000US28105,Browns Ferry Nuclear Plant,134.0,3567.5
34.3639350883,-89.9505672784,28107,Panola County,MS,0500000US28107,Browns Ferry Nuclear Plant,163.0,3567.5
30.7687104974,-89.5897506359,28109,Pearl River County,MS,0500000US28109,Waterford Steam Electric Station,75.0,1199.8
31.1720242681,-88.9923282776,28111,Perry County,MS,0500000US28111,Waterford Steam Electric Station,120.0,1199.8
31.1749078562,-90.4041605467,28113,Pike County,MS,0500000US28113,River Bend Station,62.0,1035.9
34.2254421511,-89.0374096749,28115,Pontotoc County,MS,0500000US28115,Browns Ferry Nuclear Plant,114.0,3567.5
34.6182874723,-88.5200953248,28117,Prentiss County,MS,0500000US28117,Browns Ferry Nuclear Plant,80.0,3567.5
34.2514096075,-90.2891244706,28119,Quitman County,MS,0500000US28119,Grand Gulf Nuclear Station,161.0,1440.0
32.2641243634,-89.9457980719,28121,Rankin County,MS,0500000US28121,Grand Gulf Nuclear Station,67.0,1440.0
32.4063798664,-89.5376379602,28123,Scott County,MS,0500000US28123,Grand Gulf Nuclear Station,92.0,1440.0
32.8797230696,-90.8132149241,28125,Sharkey County,MS,0500000US28125,Grand Gulf Nuclear Station,62.0,1440.0
31.9131719625,-89.9194880948,28127,Simpson County,MS,0500000US28127,Grand Gulf Nuclear Station,66.0,1440.0
32.0176929287,-89.506677525,28129,Smith County,MS,0500000US28129,Grand Gulf Nuclear Station,90.0,1440.0
30.789951647,-89.1177101979,28131,Stone County,MS,0500000US28131,Waterford Steam Electric Station,98.0,1199.8
33.6023128883,-90.5886186268,28133,Sunflower County,MS,0500000US28133,Grand Gulf Nuclear Station,113.0,1440.0
33.9504748127,-90.1732642352,28135,Tallahatchie County,MS,0500000US28135,Grand Gulf Nuclear Station,143.0,1440.0
34.650325267,-89.9447795242,28137,Tate County,MS,0500000US28137,Browns Ferry Nuclear Plant,161.0,3567.5
34.7684002341,-88.9088980221,28139,Tippah County,MS,0500000US28139,Browns Ferry Nuclear Plant,102.0,3567.5
34.7404337635,-88.2393231398,28141,Tishomingo County,MS,0500000US28141,Browns Ferry Nuclear Plant,64.0,3567.5
34.6519495513,-90.3754987097,28143,Tunica County,MS,0500000US28143,Arkansas Nuclear One,168.0,1845.0
34.4904742327,-89.00385691,28145,Union County,MS,0500000US28145,Browns Ferry Nuclear Plant,108.0,3567.5
31.1484222352,-90.1061367548,28147,Walthall County,MS,0500000US28147,River Bend Station,78.0,1035.9
32.3572296163,-90.852011211,28149,Warren County,MS,0500000US28149,Grand Gulf Nuclear Station,27.0,1440.0
33.2836981018,-90.9474546435,28151,Washington County,MS,0500000US28151,Grand Gulf Nuclear Station,88.0,1440.0
31.6407805038,-88.6957976971,28153,Wayne County,MS,0500000US28153,Grand Gulf Nuclear Station,140.0,1440.0
33.6130681109,-89.2848255762,28155,Webster County,MS,0500000US28155,Browns Ferry Nuclear Plant,145.0,3567.5
31.1610674632,-91.3109179158,28157,Wilkinson County,MS,0500000US28157,River Bend Station,28.0,1035.9
33.0884910001,-89.0344291744,28159,Winston County,MS,0500000US28159,Grand Gulf Nuclear Station,139.0,1440.0
34.028211563,-89.7076318397,28161,Yalobusha County,MS,0500000US28161,Browns Ferry Nuclear Plant,155.0,3567.5
32.7803142142,-90.3964479749,28163,Yazoo County,MS,0500000US28163,Grand Gulf Nuclear Station,66.0,1440.0
40.1905621824,-92.6007190462,29001,Adair County,MO,0500000US29001,Callaway Plant,108.0,1235.8
39.9835107818,-94.8020598986,29003,Andrew County,MO,0500000US29003,Cooper Nuclear Station,51.0,801.0
40.4308475737,-95.4280934716,29005,Atchison County,MO,0500000US29005,Cooper Nuclear Station,12.0,801.0
39.2157556331,-91.84158588,29007,Audrain County,MO,0500000US29007,Callaway Plant,32.0,1235.8
36.7099124483,-93.8290683344,29009,Barry County,MO,0500000US29009,Arkansas Nuclear One,102.0,1845.0
37.5023005833,-94.3471107747,29011,Barton County,MO,0500000US29011,Wolf Creek Generating Station,89.0,1267.7
38.2572922743,-94.339996655,29013,Bates County,MO,0500000US29013,Wolf Creek Generating Station,73.0,1267.7
38.2948490453,-93.2879464988,29015,Benton County,MO,0500000US29015,Callaway Plant,88.0,1235.8
37.322190727,-90.0259472067,29017,Bollinger County,MO,0500000US29017,Callaway Plant,138.0,1235.8
38.9906151273,-92.3096802497,29019,Boone County,MO,0500000US29019,Callaway Plant,33.0,1235.8
39.6597402335,-94.8059357005,29021,Buchanan County,MO,0500000US29021,Cooper Nuclear Station,66.0,801.0
36.7164170862,-90.4065563831,29023,Butler County,MO,0500000US29023,Callaway Plant,160.0,1235.8
39.6557509891,-93.9827993285,29025,Caldwell County,MO,0500000US29025,Cooper Nuclear Station,100.0,801.0
38.8355168847,-91.92602044,29027,Callaway County,MO,0500000US29027,Callaway Plant,10.0,1235.8
38.0270346749,-92.7660468541,29029,Camden County,MO,0500000US29029,Callaway Plant,74.0,1235.8
37.3840412342,-89.6844539015,29031,Cape Girardeau County,MO,0500000US29031,Callaway Plant,148.0,1235.8
39.4269814843,-93.50517578,29033,Carroll County,MO,0500000US29033,Callaway Plant,103.0,1235.8
36.941272036,-90.9623104086,29035,Carter County,MO,0500000US29035,Callaway Plant,133.0,1235.8
38.6469784457,-94.3548163135,29037,Cass County,MO,0500000US29037,Wolf Creek Generating Station,78.0,1267.7
37.7238515313,-93.8566135049,29039,Cedar County,MO,0500000US29039,Wolf Creek Generating Station,106.0,1267.7
39.5150814814,-92.9626237174,29041,Chariton County,MO,0500000US29041,Callaway Plant,82.0,1235.8
36.969571697,-93.1888539044,29043,Christian County,MO,0500000US29043,Arkansas Nuclear One,115.0,1845.0
40.4103560325,-91.7383967271,29045,Clark County,MO,0500000US29045,Callaway Plant,114.0,1235.8
39.3105207472,-94.4208652851,29047,Clay County,MO,0500000US29047,Cooper Nuclear Station,97.0,801.0
39.6017802193,-94.4045940298,29049,Clinton County,MO,0500000US29049,Cooper Nuclear Station,84.0,801.0
38.5054099582,-92.2816072464,29051,Cole County,MO,0500000US29051,Callaway Plant,32.0,1235.8
38.843539656,-92.8101191097,29053,Cooper County,MO,0500000US29053,Callaway Plant,56.0,1235.8
37.9763768738,-91.3039612785,29055,Crawford County,MO,0500000US29055,Callaway Plant,60.0,1235.8
37.4320425654,-93.8502883553,29057,Dade County,MO,0500000US29057,Wolf Creek Generating Station,115.0,1267.7
37.6804065048,-93.0236553896,29059,Dallas County,MO,0500000US29059,Callaway Plant,101.0,1235.8
39.9607450135,-93.9854672168,29061,Daviess County,MO,0500000US29061,Cooper Nuclear Station,92.0,801.0
39.8931762515,-94.404709492,29063,DeKalb County,MO,0500000US29063,Cooper Nuclear Station,73.0,801.0
37.6066301658,-91.5078826618,29065,Dent County,MO,0500000US29065,Callaway Plant,81.0,1235.8
36.9325975948,-92.4988057662,29067,Douglas County,MO,0500000US29067,Arkansas Nuclear One,119.0,1845.0
36.2721371509,-90.0909046758,29069,Dunklin County,MO,0500000US29069,Arkansas Nuclear One,188.0,1845.0
38.4111443545,-91.0749938771,29071,Franklin County,MO,0500000US29071,Callaway Plant,45.0,1235.8
38.4408670947,-91.5079334292,29073,Gasconade County,MO,0500000US29073,Callaway Plant,26.0,1235.8
40.2121076763,-94.4099168493,29075,Gentry County,MO,0500000US29075,Cooper Nuclear Station,66.0,801.0
37.258049088,-93.3419904743,29077,Greene County,MO,0500000US29077,Callaway Plant,134.0,1235.8
40.1139269766,-93.5653381974,29079,Grundy County,MO,0500000US29079,Cooper Nuclear Station,111.0,801.0
40.3546685834,-93.9920637276,29081,Harrison County,MO,0500000US29081,Cooper Nuclear Station,87.0,801.0
38.385163021,-93.7927500298,29083,Henry County,MO,0500000US29083,Wolf Creek Generating Station,103.0,1267.7
37.9407856984,-93.3207208702,29085,Hickory County,MO,0500000US29085,Callaway Plant,101.0,1235.8
40.0944306459,-95.215512199,29087,Holt County,MO,0500000US29087,Cooper Nuclear Station,29.0,801.0
39.1424974869,-92.6962654763,29089,Howard County,MO,0500000US29089,Callaway Plant,56.0,1235.8
36.7740135585,-91.8865416662,29091,Howell County,MO,0500000US29091,Arkansas Nuclear One,126.0,1845.0
37.555148813,-90.7734903178,29093,Iron County,MO,0500000US29093,Callaway Plant,100.0,1235.8
39.008475666,-94.3461007818,29095,Jackson County,MO,0500000US29095,Wolf Creek Generating Station,90.0,1267.7
37.2035472717,-94.3406053082,29097,Jasper County,MO,0500000US29097,Wolf Creek Generating Station,103.0,1267.7
38.2610713047,-90.5376891038,29099,Jefferson County,MO,0500000US29099,Callaway Plant,75.0,1235.8
38.7440854857,-93.8063674936,29101,Johnson County,MO,0500000US29101,Wolf Creek Generating Station,108.0,1267.7
40.1282548929,-92.1480723868,29103,Knox County,MO,0500000US29103,Callaway Plant,97.0,1235.8
37.6583184627,-92.590351423,29105,Laclede County,MO,0500000US29105,Callaway Plant,88.0,1235.8
39.0655884308,-93.7855426585,29107,Lafayette County,MO,0500000US29107,Callaway Plant,110.0,1235.8
37.106351208,-93.8329365623,29109,Lawrence County,MO,0500000US29109,Arkansas Nuclear One,128.0,1845.0
40.0968997041,-91.7221441017,29111,Lewis County,MO,0500000US29111,Callaway Plant,92.0,1235.8
39.0580193147,-90.9600453966,29113,Lincoln County,MO,0500000US29113,Callaway Plant,49.0,1235.8
39.8702114727,-93.107175708,29115,Linn County,MO,0500000US29115,Callaway Plant,105.0,1235.8
39.7821029111,-93.5482792786,29117,Livingston County,MO,0500000US29117,Callaway Plant,118.0,1235.8
36.628673995,-94.3483586551,29119,McDonald County,MO,0500000US29119,Arkansas Nuclear One,110.0,1845.0
39.8308020875,-92.5646083146,29121,Macon County,MO,0500000US29121,Callaway Plant,85.0,1235.8
37.4780954961,-90.3450261596,29123,Madison County,MO,0500000US29123,Callaway Plant,118.0,1235.8
38.1616348912,-91.9248859666,29125,Maries County,MO,0500000US29125,Callaway Plant,42.0,1235.8
39.8059654072,-91.622348013,29127,Marion County,MO,0500000US29127,Callaway Plant,73.0,1235.8
40.422331371,-93.5685581671,29129,Mercer County,MO,0500000US29129,Cooper Nuclear Station,109.0,801.0
38.2145295036,-92.428407769,29131,Miller County,MO,0500000US29131,Callaway Plant,51.0,1235.8
36.8280984725,-89.2911821185,29133,Mississippi County,MO,0500000US29133,Callaway Plant,190.0,1235.8
38.6327516348,-92.5830546608,29135,Moniteau County,MO,0500000US29135,Callaway Plant,44.0,1235.8
39.4954650301,-92.0007352464,29137,Monroe County,MO,0500000US29137,Callaway Plant,52.0,1235.8
38.941491042,-91.4702087982,29139,Montgomery County,MO,0500000US29139,Callaway Plant,21.0,1235.8
38.4237395729,-92.8859845551,29141,Morgan County,MO,0500000US29141,Callaway Plant,64.0,1235.8
36.5946453006,-89.6518318853,29143,New Madrid County,MO,0500000US29143,Callaway Plant,189.0,1235.8
36.9055088424,-94.3392465045,29145,Newton County,MO,0500000US29145,Wolf Creek Generating Station,118.0,1267.7
40.3607737937,-94.8834337255,29147,Nodaway County,MO,0500000US29147,Cooper Nuclear Station,40.0,801.0
36.6867158656,-91.4032949632,29149,Oregon County,MO,0500000US29149,Arkansas Nuclear One,140.0,1845.0
38.4603650792,-91.8618379561,29151,Osage County,MO,0500000US29151,Callaway Plant,21.0,1235.8
36.6493218817,-92.4446635679,29153,Ozark County,MO,0500000US29153,Arkansas Nuclear One,102.0,1845.0
36.2114502716,-89.7853789263,29155,Pemiscot County,MO,0500000US29155,Browns Ferry Nuclear Plant,183.0,3567.5
37.7071366717,-89.8244110855,29157,Perry County,MO,0500000US29157,Callaway Plant,129.0,1235.8
38.7282893735,-93.2850962929,29159,Pettis County,MO,0500000US29159,Callaway Plant,81.0,1235.8
37.8771285847,-91.7923648921,29161,Phelps County,MO,0500000US29161,Callaway Plant,61.0,1235.8
39.3438351886,-91.1713632054,29163,Pike County,MO,0500000US29163,Callaway Plant,52.0,1235.8
39.3803407733,-94.7737543641,29165,Platte County,MO,0500000US29165,Cooper Nuclear Station,82.0,801.0
37.6164789768,-93.4005326616,29167,Polk County,MO,0500000US29167,Callaway Plant,118.0,1235.8
37.8246250522,-92.2076625405,29169,Pulaski County,MO,0500000US29169,Callaway Plant,69.0,1235.8
40.478908401,-93.0161267941,29171,Putnam County,MO,0500000US29171,Callaway Plant,136.0,1235.8
39.5276701706,-91.5220242163,29173,Ralls County,MO,0500000US29173,Callaway Plant,55.0,1235.8
39.4401679837,-92.4970779756,29175,Randolph County,MO,0500000US29175,Callaway Plant,61.0,1235.8
39.3524140547,-93.9898835294,29177,Ray County,MO,0500000US29177,Cooper Nuclear Station,112.0,801.0
37.3623265574,-90.9690828337,29179,Reynolds County,MO,0500000US29179,Callaway Plant,106.0,1235.8
36.6528169511,-90.8638843452,29181,Ripley County,MO,0500000US29181,Callaway Plant,154.0,1235.8
38.781907067,-90.6748987038,29183,St. Charles County,MO,0500000US29183,Callaway Plant,59.0,1235.8
38.0371780097,-93.775975762,29185,St. Clair County,MO,0500000US29185,Wolf Creek Generating Station,105.0,1267.7
37.8944043802,-90.1944237,29186,Ste. Genevieve County,MO,0500000US29186,Callaway Plant,105.0,1235.8
37.8102830478,-90.4722676012,29187,St. Francois County,MO,0500000US29187,Callaway Plant,97.0,1235.8
38.6406885662,-90.4433975603,29189,St. Louis County,MO,0500000US29189,Callaway Plant,72.0,1235.8
39.1368391026,-93.2018512461,29195,Saline County,MO,0500000US29195,Callaway Plant,81.0,1235.8
40.4702708097,-92.5209408738,29197,Schuyler County,MO,0500000US29197,Callaway Plant,125.0,1235.8
40.4525990445,-92.1470474552,29199,Scotland County,MO,0500000US29199,Callaway Plant,119.0,1235.8
37.0530460164,-89.5685146862,29201,Scott County,MO,0500000US29201,Callaway Plant,169.0,1235.8
37.1573917455,-91.4005112879,29203,Shannon County,MO,0500000US29203,Callaway Plant,113.0,1235.8
39.7977760151,-92.0766157427,29205,Shelby County,MO,0500000US29205,Callaway Plant,74.0,1235.8
36.8556222182,-89.9443100866,29207,Stoddard County,MO,0500000US29207,Callaway Plant,165.0,1235.8
36.7470190976,-93.455980976,29209,Stone County,MO,0500000US29209,Arkansas Nuclear One,100.0,1845.0
